personID,filename,chirp_wer,Deepgram_wer,googleSTT_wer,whisper_wer,seamless_wer
10,ps112_LP,0.125,0.25,0.25,0.125,0.125
10,ps113_LP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
10,ps114_LP,0.125,0.375,0.125,0.125,0.125
10,ps115_LP,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
10,ps116_LP,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
10,ps117_LP,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285
10,ps118_LP,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
10,ps119_LP,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
10,ps120_LP,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
10,ps121_LP,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285
10,ps122_LP,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
10,ps123_LP,0.125,0.375,0.125,0.125,0.125
10,ps124_LP,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285
10,ps125_LP,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
10,ps001_HP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
10,ps002_HP,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285
10,ps003_HP,0.125,0.375,0.25,0.125,0.125
10,ps004_HP,0.125,0.375,0.375,0.125,0.125
10,ps005_HP,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
10,ps006_HP,0.125,0.375,0.125,0.125,0.125
10,ps007_HP,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.2857142857142857
10,ps008_HP,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.2857142857142857
10,ps009_HP,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285
10,ps010_HP,0.25,0.625,0.5,0.5,0.125
10,ps011_HP,0.125,0.375,0.375,0.125,0.125
10,ps012_HP,0.4,0.6,0.2,0.2,0.4
10,ps013_HP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
10,ps014_HP,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285
10,ps015_HP,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666
10,ps016_HP,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285
10,ps017_HP,0.125,0.5,0.5,0.25,0.25
10,ps018_HP,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
10,ps019_HP,0.6,0.6,0.8,1.0,0.6
10,ps020_HP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333
10,ps021_HP,0.25,0.5,0.375,0.25,0.125
10,ps022_HP,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
10,ps023_HP,0.25,0.125,0.25,0.25,0.125
10,ps024_HP,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285
10,ps025_HP,0.16666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666
10,ps026_HP,0.25,0.375,0.375,0.125,0.125
10,ps027_HP,0.125,0.375,0.375,0.375,0.125
10,ps028_HP,0.5,0.625,0.5,0.375,0.375
10,ps029_HP,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
10,ps030_HP,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.42857142857142855
10,ps031_HP,0.5,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.3333333333333333
10,ps032_HP,0.125,0.375,0.125,0.125,0.125
10,ps033_HP,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285
10,ps034_HP,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
10,ps035_HP,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
10,ps036_HP,0.125,0.375,0.125,0.125,0.125
10,ps037_HP,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
10,ps038_HP,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666
10,ps039_HP,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
10,ps040_HP,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666
10,ps041_HP,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
10,ps042_HP,0.125,0.375,0.5,0.125,0.375
10,ps043_HP,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285
10,ps044_HP,0.125,0.375,0.125,0.125,0.125
10,ps045_HP,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
10,ps046_HP,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666
10,ps047_HP,0.125,0.375,0.25,0.125,0.125
10,ps048_HP,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
10,ps049_HP,0.5,0.5,0.5,0.16666666666666666,0.3333333333333333
10,ps050_HP,0.2857142857142857,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.14285714285714285
10,ps051_HP,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
10,ps052_HP,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666
10,ps053_HP,0.2,0.6,0.6,0.2,0.2
10,ps054_HP,0.2,0.6,0.2,0.2,0.2
10,ps055_HP,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.16666666666666666
10,ps056_HP,0.5,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333
10,ps057_HP,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666
10,ps058_HP,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666
10,ps059_HP,0.6,0.6,0.6,0.6,0.8
10,ps060_HP,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333
10,ps061_HP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
10,ps062_HP,0.5,0.5,0.375,0.75,0.5
10,ps063_HP,0.25,0.625,0.375,0.125,0.25
10,ps064_HP,0.125,0.375,0.125,0.125,0.125
10,ps065_HP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333
10,ps066_HP,0.25,0.375,0.25,0.25,0.25
10,ps067_HP,0.125,0.375,0.125,0.125,0.125
10,ps068_HP,0.375,0.375,0.25,0.125,0.125
10,ps069_HP,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
10,ps070_HP,0.125,0.375,0.125,0.125,0.125
10,ps071_HP,0.125,0.375,0.25,0.125,0.25
10,ps072_HP,0.16666666666666666,1.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
10,ps073_HP,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333
10,ps074_HP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
10,ps075_HP,0.125,0.375,0.375,0.125,0.125
10,ps076_HP,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
10,ps077_HP,0.125,0.375,0.25,0.125,0.125
10,ps078_HP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
10,ps079_HP,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5
10,ps080_HP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
10,ps081_HP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
10,ps082_HP,0.125,0.5,0.375,0.125,0.125
10,ps083_HP,0.2,1.0,0.4,0.2,0.2
10,ps084_HP,0.125,0.25,0.125,0.125,0.25
10,ps085_HP,0.25,1.0,0.375,0.125,0.25
10,ps086_HP,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.42857142857142855
10,ps087_HP,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.2857142857142857
10,ps088_HP,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
10,ps089_HP,0.375,0.25,0.125,0.375,0.125
10,ps090_HP,0.4,0.6,0.2,0.2,0.2
10,ps091_HP,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
10,ps092_HP,0.125,0.375,0.25,0.125,0.125
10,ps093_HP,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855
10,ps094_HP,0.16666666666666666,0.5,0.5,0.16666666666666666,0.16666666666666666
10,ps095_HP,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
10,ps096_HP,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
10,ps097_HP,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
10,ps098_HP,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
10,ps099_HP,0.125,0.375,0.5,0.125,0.125
10,ps100_HP,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
10,ps101_HP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
10,ps102_HP,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
10,ps103_HP,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
10,ps104_HP,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.14285714285714285
10,ps105_HP,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
10,ps106_HP,0.16666666666666666,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333
10,ps107_HP,0.25,0.375,0.375,0.25,0.125
10,ps108_HP,0.25,0.5,0.375,0.25,0.25
10,ps109_HP,0.125,0.125,0.125,0.125,0.125
10,ps110_HP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333
10,ps111_HP,0.375,0.5,0.375,0.125,0.125
10,ps112_HP,0.125,0.125,0.125,0.125,0.125
10,ps113_HP,0.25,0.375,0.125,0.125,0.25
10,ps114_HP,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.14285714285714285
10,ps115_HP,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5
10,ps116_HP,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.2857142857142857
10,ps117_HP,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285
10,ps118_HP,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333
10,ps119_HP,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.5
10,ps120_HP,0.14285714285714285,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.14285714285714285
10,ps121_HP,0.125,0.375,0.125,0.25,0.125
10,ps122_HP,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
10,ps123_HP,0.16666666666666666,1.0,0.0,0.16666666666666666,0.16666666666666666
10,ps124_HP,0.14285714285714285,1.0,0.2857142857142857,0.14285714285714285,0.42857142857142855
10,ps125_HP,0.125,0.375,0.125,0.125,0.125
11,as001,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,as002,0.16666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,as003,0.2,0.2,0.2,0.2,0.2
11,as004,0.125,0.25,0.375,0.125,0.125
11,as005,0.125,1.0,0.25,0.375,0.125
11,as006,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
11,as007,0.3333333333333333,0.5,0.0,0.3333333333333333,0.16666666666666666
11,as008,0.125,0.5,0.25,0.125,0.125
11,as009,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,as010,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,as011,0.125,0.375,0.125,0.125,0.125
11,as012,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.2857142857142857
11,as013,0.125,0.5,0.75,0.25,0.125
11,as014,0.16666666666666666,0.5,0.16666666666666666,0.5,0.16666666666666666
11,as015,0.125,0.375,0.125,0.125,0.125
11,as016,0.125,0.375,0.25,0.25,0.125
11,as017,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,as018,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,as019,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,as020,0.25,0.375,0.5,0.125,0.25
11,as021,0.25,0.375,0.125,0.375,0.25
11,as022,0.16666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333
11,as023,0.25,0.375,0.25,0.125,0.25
11,as024,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,as025,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.2857142857142857
11,as026,0.16666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.8333333333333334
11,as027,0.125,0.375,0.25,0.125,0.125
11,as028,0.125,0.375,0.25,0.125,0.125
11,as029,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,as030,0.2,0.6,0.6,0.2,0.2
11,as031,0.2,0.4,1.0,0.8,0.2
11,as032,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333
11,as033,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857
11,as034,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
11,as035,0.16666666666666666,0.5,0.6666666666666666,0.3333333333333333,1.0
11,as036,0.125,0.375,0.375,0.125,0.125
11,as037,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666
11,as038,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,as039,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,as040,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857
11,as041,0.125,0.375,0.125,0.125,0.125
11,as042,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,as043,0.2,0.4,0.2,0.2,0.4
11,as044,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,as045,0.125,0.375,0.125,0.25,0.125
11,as046,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333
11,as047,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,as048,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5
11,as049,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.2857142857142857
11,as050,0.125,0.375,0.125,0.25,0.25
11,as051,0.125,0.375,0.125,0.125,0.125
11,as052,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,as053,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5
11,as054,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5
11,as055,0.16666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.16666666666666666
11,as056,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5
11,as057,0.16666666666666666,0.5,0.5,0.16666666666666666,0.16666666666666666
11,as058,0.25,0.375,0.25,0.125,0.125
11,as059,0.125,0.375,0.5,0.375,0.125
11,as060,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,as061,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,as062,0.125,0.375,0.125,0.125,0.125
11,as063,0.16666666666666666,0.5,0.5,0.6666666666666666,0.16666666666666666
11,as064,0.5,0.8333333333333334,0.5,0.16666666666666666,0.5
11,as065,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,as066,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857
11,as067,0.2,0.4,1.2,0.2,0.2
11,as068,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,as069,0.125,0.25,0.125,0.125,0.25
11,as070,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666
11,as071,0.125,0.375,0.125,0.125,0.125
11,as072,0.25,0.25,0.375,0.25,0.375
11,as073,0.125,0.375,0.375,0.375,0.125
11,as074,0.16666666666666666,0.5,0.5,0.16666666666666666,0.16666666666666666
11,as075,0.125,0.375,0.125,0.125,0.125
11,as076,0.125,0.375,0.5,0.125,0.125
11,as077,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
11,as078,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285
11,as079,0.2,0.6,0.2,0.4,0.4
11,as080,0.125,0.375,0.25,0.125,0.125
11,as081,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,as082,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,as083,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.14285714285714285
11,as084,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,as085,0.125,0.375,0.375,0.75,0.25
11,as086,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857
11,as087,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,as088,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857
11,as089,0.5,0.5,0.3333333333333333,0.8333333333333334,0.16666666666666666
11,as090,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333
11,as091,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.14285714285714285
11,as092,0.25,0.375,0.25,0.25,0.25
11,as093,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,as094,0.25,0.375,0.375,0.125,0.5
11,as095,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,as096,0.25,0.375,0.125,0.25,0.25
11,as097,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,as098,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,as099,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.2857142857142857
11,as100,0.16666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666
11,as101,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285
11,as102,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,as103,0.2,1.0,0.8,0.2,0.2
11,as104,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
11,as105,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,as106,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,as107,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,as108,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,as109,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333
11,as110,0.14285714285714285,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
11,as111,0.125,0.375,0.125,0.125,0.25
11,as112,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666
11,as113,0.16666666666666666,1.0,0.0,0.16666666666666666,0.16666666666666666
11,as114,0.25,0.375,0.375,0.25,0.25
11,as115,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857
11,as116,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.42857142857142855
11,as117,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,as118,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.2857142857142857
11,as119,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285
11,as120,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.2857142857142857
11,as121,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,as122,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857
11,as123,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,as124,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
11,as125,0.16666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333
11,as126,0.2,1.0,0.4,0.2,0.4
11,as127,0.25,0.125,0.25,0.125,0.125
11,as128,0.125,0.125,0.5,0.125,0.25
11,as129,0.5,0.625,0.375,0.125,0.125
11,as130,0.4,0.2,0.6,0.8,0.6
11,as131,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
11,as132,0.14285714285714285,1.0,0.14285714285714285,0.42857142857142855,0.2857142857142857
11,as133,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,as134,0.25,0.125,0.25,0.375,0.125
11,as135,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,as136,0.4,1.0,0.6,0.4,0.4
11,as137,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,as138,0.25,0.5,0.125,0.25,0.125
11,as139,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285
11,as140,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285
11,as141,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333
11,as142,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,as143,0.16666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333
11,as144,0.125,0.25,0.25,0.125,0.125
11,as145,0.375,0.25,0.25,0.25,0.25
11,as146,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,as147,0.16666666666666666,1.0,0.16666666666666666,0.6666666666666666,0.16666666666666666
11,as148,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333
11,as149,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.42857142857142855
11,as150,0.25,1.0,0.25,0.375,0.25
11,ps001_LP,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,ps002_LP,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,ps003_LP,0.25,0.5,0.375,0.25,0.375
11,ps004_LP,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285
11,ps005_LP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,ps006_LP,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
11,ps007_LP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,ps008_LP,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,ps009_LP,0.125,0.375,0.375,0.125,0.125
11,ps010_LP,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,ps011_LP,0.16666666666666666,0.5,0.5,0.16666666666666666,0.16666666666666666
11,ps012_LP,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,ps013_LP,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
11,ps014_LP,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,ps015_LP,0.125,0.375,0.125,0.125,0.125
11,ps016_LP,0.125,0.25,0.125,0.125,0.125
11,ps017_LP,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
11,ps018_LP,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666
11,ps019_LP,0.125,0.375,0.25,0.125,0.125
11,ps020_LP,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,ps021_LP,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
11,ps022_LP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,ps023_LP,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,ps024_LP,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,ps025_LP,0.125,0.375,0.375,0.25,0.125
11,ps026_LP,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333
11,ps027_LP,0.125,0.375,0.25,0.125,0.125
11,ps028_LP,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
11,ps029_LP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,ps030_LP,0.2,0.6,0.0,0.2,0.2
11,ps031_LP,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,ps032_LP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,ps033_LP,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,ps034_LP,0.16666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666
11,ps035_LP,0.125,0.375,0.125,0.25,0.125
11,ps036_LP,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666
11,ps037_LP,0.125,0.375,0.125,0.125,0.125
11,ps038_LP,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285
11,ps039_LP,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285
11,ps040_LP,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285
11,ps041_LP,0.125,0.375,0.125,0.125,0.125
11,ps042_LP,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
11,ps043_LP,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285
11,ps044_LP,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
